ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-06-30,8.062081172005795,4.14604742098445,11.971405979147,8.062081172005795,8.062081172005795,0.0,0.0,0.0,0.0,0.0,0.0,8.062081172005795
2022-07-31,8.178635583278654,4.477994631325761,11.958391712574976,8.178635583278654,8.178635583278654,0.0,0.0,0.0,0.0,0.0,0.0,8.178635583278654
2022-08-31,8.29518999455151,4.4156841579475286,11.83458006715556,8.29518999455151,8.29518999455151,0.0,0.0,0.0,0.0,0.0,0.0,8.29518999455151
2022-09-30,8.40798458610589,4.591235060416952,12.361956052188532,8.40798458610589,8.40798458610589,0.0,0.0,0.0,0.0,0.0,0.0,8.40798458610589
2022-10-31,8.524538997378748,4.763160774745161,12.384082326800332,8.524538997378748,8.524538997378748,0.0,0.0,0.0,0.0,0.0,0.0,8.524538997378748
2022-11-30,8.637333588933126,4.632881745210333,12.601282905695406,8.637333588933126,8.637333588933126,0.0,0.0,0.0,0.0,0.0,0.0,8.637333588933126
2022-12-31,8.753888000205984,4.947551992513208,12.527955881601512,8.753888000205984,8.753888000205984,0.0,0.0,0.0,0.0,0.0,0.0,8.753888000205984
2023-01-01,8.757647819924463,4.541734025969941,12.940023532379113,8.757647817514847,8.757647822240648,0.0,0.0,0.0,0.0,0.0,0.0,8.757647819924463
2023-02-01,8.874202231197323,4.748606120147043,12.926016296864717,8.874202223497822,8.874202238360802,0.0,0.0,0.0,0.0,0.0,0.0,8.874202231197323
2023-03-01,8.979477183314742,4.910757799142493,12.640055162513917,8.979477168957992,8.979477197014615,0.0,0.0,0.0,0.0,0.0,0.0,8.979477183314742
2023-04-01,9.0960315945876,5.494951192210439,13.164182839691174,9.096031571481817,9.096031616530716,0.0,0.0,0.0,0.0,0.0,0.0,9.0960315945876
2023-05-01,9.208826186141978,5.466503001174446,13.159918146374798,9.208826153045678,9.208826218718166,0.0,0.0,0.0,0.0,0.0,0.0,9.208826186141978
