ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-12-31,113.4010062818011,66.68759387048523,155.12933123388606,113.4010062818011,113.4010062818011,0.0,0.0,0.0,0.0,0.0,0.0,113.4010062818011
2021-01-31,116.94059102790652,72.51281008663537,163.56074081204656,116.94059102790652,116.94059102790652,0.0,0.0,0.0,0.0,0.0,0.0,116.94059102790652
2021-02-28,120.13763531453198,74.97700665892324,163.29076940513204,120.13763531453198,120.13763531453198,0.0,0.0,0.0,0.0,0.0,0.0,120.13763531453198
2021-03-31,123.67722006038052,77.55186504582423,166.13266158732802,123.67722006038052,123.67722006038052,0.0,0.0,0.0,0.0,0.0,0.0,123.67722006038052
2021-04-30,127.10262465349668,82.12867620708441,169.24280538580098,127.10262465349668,127.10262465349668,0.0,0.0,0.0,0.0,0.0,0.0,127.10262465349668
2021-05-31,130.64220939991185,82.00082318239131,174.61226453481424,130.64220939991185,130.64220939991185,0.0,0.0,0.0,0.0,0.0,0.0,130.64220939991185
2021-06-30,134.0676139930662,93.2119870622698,174.4690335375323,134.0676139930662,134.0676139930662,0.0,0.0,0.0,0.0,0.0,0.0,134.0676139930662
2021-07-31,137.60719873947846,92.3569644732835,180.4373357302784,137.60719873947846,137.60719873947846,0.0,0.0,0.0,0.0,0.0,0.0,137.60719873947846
2021-08-31,141.14678348602447,95.05168214876775,187.01737798822688,141.14678348602447,141.14678348602447,0.0,0.0,0.0,0.0,0.0,0.0,141.14678348602447
2021-09-30,144.5721880792714,100.72952406950783,191.2709767319521,144.5721880792714,144.5721880792714,0.0,0.0,0.0,0.0,0.0,0.0,144.5721880792714
2021-10-31,148.11177282562653,103.68791345187934,195.88073614233747,148.11177282562653,148.11177282562653,0.0,0.0,0.0,0.0,0.0,0.0,148.11177282562653
2021-11-30,151.53717741849297,105.99556762185246,198.1127108155517,151.53717741849297,151.53717741849297,0.0,0.0,0.0,0.0,0.0,0.0,151.53717741849297
2021-12-31,155.07676216469312,113.02128375437933,198.4897423770104,155.07676216469312,155.07676216469312,0.0,0.0,0.0,0.0,0.0,0.0,155.07676216469312
2022-01-31,158.61634691054294,116.18025103522652,203.9335909793512,158.61634691054294,158.61634691054294,0.0,0.0,0.0,0.0,0.0,0.0,158.61634691054294
2022-02-28,161.81339119681016,118.89152035549394,206.34625326416034,161.81339119681016,161.81339119681016,0.0,0.0,0.0,0.0,0.0,0.0,161.81339119681016
2022-03-31,165.3529759417252,119.1265668840331,204.44793386488234,165.3529759417252,165.3529759417252,0.0,0.0,0.0,0.0,0.0,0.0,165.3529759417252
2022-04-30,168.778380533447,122.8048469027672,215.00848492800435,168.778380533447,168.778380533447,0.0,0.0,0.0,0.0,0.0,0.0,168.778380533447
