ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-07-31,85.2936013353427,59.80905867132509,111.6843090229841,85.2936013353427,85.2936013353427,0.0,0.0,0.0,0.0,0.0,0.0,85.2936013353427
2021-08-31,86.63088216708272,60.57795417723672,111.12857030101954,86.63088216708272,86.63088216708272,0.0,0.0,0.0,0.0,0.0,0.0,86.63088216708272
2021-09-30,87.92502489927348,62.76872447330132,112.84277518930361,87.92502489927348,87.92502489927348,0.0,0.0,0.0,0.0,0.0,0.0,87.92502489927348
2021-10-31,89.26230572253728,63.48578947100561,113.04611519239317,89.26230572253728,89.26230572253728,0.0,0.0,0.0,0.0,0.0,0.0,89.26230572253728
2021-11-30,90.55644845514887,65.82914099641012,114.93337385721529,90.55644845514887,90.55644845514887,0.0,0.0,0.0,0.0,0.0,0.0,90.55644845514887
2021-12-31,91.89372928023293,66.78075418716625,119.80847258090199,91.89372928023293,91.89372928023293,0.0,0.0,0.0,0.0,0.0,0.0,91.89372928023293
2022-01-31,93.23101010852277,67.48578233627043,118.52347177315066,93.23101010852277,93.23101010852277,0.0,0.0,0.0,0.0,0.0,0.0,93.23101010852277
2022-02-28,94.43887664761611,69.1201585626047,120.15762679154348,94.43887664761611,94.43887664761611,0.0,0.0,0.0,0.0,0.0,0.0,94.43887664761611
2022-03-31,95.77615743993601,70.52918738331857,122.21719838759932,95.77615743993601,95.77615743993601,0.0,0.0,0.0,0.0,0.0,0.0,95.77615743993601
2022-04-30,97.07030012123208,70.98711031066208,122.2786188591007,97.07030012123208,97.07030012123208,0.0,0.0,0.0,0.0,0.0,0.0,97.07030012123208
2022-05-31,98.4075808779523,73.15694844533992,123.862986899617,98.4075808779523,98.4075808779523,0.0,0.0,0.0,0.0,0.0,0.0,98.4075808779523
2022-06-30,99.70172354574608,73.75249668571637,122.37941540521979,99.70172354574608,99.70172354574608,0.0,0.0,0.0,0.0,0.0,0.0,99.70172354574608
2022-07-31,101.0390043024663,75.61238322315816,123.36636353387226,101.0390043024663,101.0390043024663,0.0,0.0,0.0,0.0,0.0,0.0,101.0390043024663
2022-08-31,102.37628505918653,77.09426681019912,127.03585035235415,102.37628505918653,102.37628505918653,0.0,0.0,0.0,0.0,0.0,0.0,102.37628505918653
2022-09-30,103.67042772698031,79.93165347993167,128.93877874462027,103.67042772698031,103.67042772698031,0.0,0.0,0.0,0.0,0.0,0.0,103.67042772698031
2022-10-31,105.00770848370053,79.65431126323956,130.00229105788782,105.00770848370053,105.00770848370053,0.0,0.0,0.0,0.0,0.0,0.0,105.00770848370053
2022-11-30,106.30185115149429,79.55919774835353,129.65757365998982,106.30185115149429,106.30185115149429,0.0,0.0,0.0,0.0,0.0,0.0,106.30185115149429
2022-12-31,107.63913190821452,85.30375677980162,132.886520503492,107.63913190821452,107.63913190821452,0.0,0.0,0.0,0.0,0.0,0.0,107.63913190821452
2023-01-01,107.68226999714098,82.01678633321171,132.42024024084503,107.68226996761237,107.68227003108673,0.0,0.0,0.0,0.0,0.0,0.0,107.68226999714098
2023-02-01,109.0195507538612,81.51397473245714,134.744082909758,109.01955066008908,109.0195508654875,0.0,0.0,0.0,0.0,0.0,0.0,109.0195507538612
2023-03-01,110.22741724380205,84.44068133953657,136.04528805248802,110.2274170652172,110.22741745828932,0.0,0.0,0.0,0.0,0.0,0.0,110.22741724380205
2023-04-01,111.5646980005223,88.53024991597239,136.18721104630686,111.56469771034497,111.56469833727735,0.0,0.0,0.0,0.0,0.0,0.0,111.5646980005223
2023-05-01,112.85884066831605,87.97522866730768,138.18310848903982,112.85884024049587,112.85884115047537,0.0,0.0,0.0,0.0,0.0,0.0,112.85884066831605
2023-06-01,114.19612142503628,88.38774675023565,137.10798580107416,114.19612085889155,114.19612206221889,0.0,0.0,0.0,0.0,0.0,0.0,114.19612142503628
2023-07-01,115.49026409283005,88.75315106025903,138.54734139939248,115.49026338474344,115.49026490331454,0.0,0.0,0.0,0.0,0.0,0.0,115.49026409283005
2023-08-01,116.82754484955026,91.42131348753227,141.30698182293537,116.82754397830098,116.82754585907567,0.0,0.0,0.0,0.0,0.0,0.0,116.82754484955026
2023-09-01,118.1648256062705,95.75016702436747,143.44782305700818,118.16482454202998,118.16482680998159,0.0,0.0,0.0,0.0,0.0,0.0,118.1648256062705
2023-10-01,119.45896827406426,94.75305679305568,143.20075170745747,119.45896701234592,119.45896967406162,0.0,0.0,0.0,0.0,0.0,0.0,119.45896827406426
2023-11-01,120.79624903078448,93.7335927352622,146.19409040169995,120.79624751823995,120.79625062006008,0.0,0.0,0.0,0.0,0.0,0.0,120.79624903078448
2023-12-01,122.09039169857827,98.40821282213962,147.34439451724248,122.09039000535343,122.09039348679119,0.0,0.0,0.0,0.0,0.0,0.0,122.09039169857827
2024-01-01,123.42767245529848,97.9325123242087,147.09176329450224,123.42767054591245,123.42767444277337,0.0,0.0,0.0,0.0,0.0,0.0,123.42767245529848
2024-02-01,124.76495321201871,98.16935597702233,149.34463096167943,124.76495106968933,124.764955414536,0.0,0.0,0.0,0.0,0.0,0.0,124.76495321201871
2024-03-01,126.01595779088602,102.32067907651279,151.8890036782693,126.01595540520368,126.01596026424768,0.0,0.0,0.0,0.0,0.0,0.0,126.01595779088602
2024-04-01,127.35323854760624,103.74732459967534,151.77942791941413,127.35323599976653,127.35324131578601,0.0,0.0,0.0,0.0,0.0,0.0,127.35323854760624
2024-05-01,128.64738121540003,104.45361953930781,155.04942548717642,128.64737842403377,128.6473842056623,0.0,0.0,0.0,0.0,0.0,0.0,128.64738121540003
2024-06-01,129.98466197212025,104.49534823380061,155.8498137450908,129.9846589030117,129.9846651532257,0.0,0.0,0.0,0.0,0.0,0.0,129.98466197212025
2024-07-01,131.278804639914,105.23157135512545,156.28617664735916,131.27880123624473,131.27880806840676,0.0,0.0,0.0,0.0,0.0,0.0,131.278804639914
2024-08-01,132.61608539663425,108.26142425554882,159.03444059182962,132.61608178635046,132.6160891146845,0.0,0.0,0.0,0.0,0.0,0.0,132.61608539663425
2024-09-01,133.95336615335447,109.09080574097825,159.41497346477405,133.95336220533036,133.9533702235968,0.0,0.0,0.0,0.0,0.0,0.0,133.95336615335447
2024-10-01,135.24750882114822,108.98422349611323,159.5270079348638,135.24750463227065,135.24751321325851,0.0,0.0,0.0,0.0,0.0,0.0,135.24750882114822
2024-11-01,136.58478957786846,110.9316047436692,162.2216458454335,136.5847850245563,136.58479435775666,0.0,0.0,0.0,0.0,0.0,0.0,136.58478957786846
2024-12-01,137.8789322456622,111.82883469657965,160.27412275894392,137.87892741056174,137.8789373609586,0.0,0.0,0.0,0.0,0.0,0.0,137.8789322456622
2025-01-01,139.21621300238246,114.62037958567535,166.43034054341157,139.21620787098368,139.2162184896908,0.0,0.0,0.0,0.0,0.0,0.0,139.21621300238246
2025-02-01,140.55349375910268,113.02619518876872,166.4115744165149,140.55348817256123,140.55349957185854,0.0,0.0,0.0,0.0,0.0,0.0,140.55349375910268
2025-03-01,141.76136024904352,116.26241622578249,166.20383671834966,141.76135430484618,141.76136637592643,0.0,0.0,0.0,0.0,0.0,0.0,141.76136024904352
2025-04-01,143.09864100576377,117.36133268856334,168.33742596315255,143.09863464625187,143.09864749023276,0.0,0.0,0.0,0.0,0.0,0.0,143.09864100576377
2025-05-01,144.39278367355752,118.96690149048857,169.6993971553391,144.39277686614264,144.39279049638793,0.0,0.0,0.0,0.0,0.0,0.0,144.39278367355752
2025-06-01,145.73006443027774,121.8701987734683,170.51656024632632,145.73005723986049,145.73007159930924,0.0,0.0,0.0,0.0,0.0,0.0,145.73006443027774
2025-07-01,147.02420709807149,122.97046817700424,170.77273972837935,147.02419953745357,147.02421455412266,0.0,0.0,0.0,0.0,0.0,0.0,147.02420709807149
2025-08-01,148.36148785479173,123.32537461507,173.67529480385946,148.36147985584233,148.36149574555444,0.0,0.0,0.0,0.0,0.0,0.0,148.36148785479173
2025-09-01,149.69876861151198,125.91275735130091,173.91930546255895,149.69876026659463,149.69877692632477,0.0,0.0,0.0,0.0,0.0,0.0,149.69876861151198
2025-10-01,150.99291127930576,123.94982213877906,175.41258323676996,150.99290251042817,150.99291994345643,0.0,0.0,0.0,0.0,0.0,0.0,150.99291127930576
2025-11-01,152.33019203602595,127.06175322598517,175.24679120084062,152.33018273097304,152.33020102717143,0.0,0.0,0.0,0.0,0.0,0.0,152.33019203602595
2025-12-01,153.62433470381973,127.88561839399836,179.15402202230422,153.62432501817966,153.62434418485807,0.0,0.0,0.0,0.0,0.0,0.0,153.62433470381973
