ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-01-31,244.826593,215.5297508223249,344.50254305272455,244.826593,244.826593,34.93357312091252,34.93357312091252,34.93357312091252,34.93357312091252,34.93357312091252,34.93357312091252,0.0,0.0,0.0,279.7601661209125
2020-02-29,263.3733114084507,265.3855857900467,389.85603316827354,263.3733114084507,263.3733114084507,61.871934975813645,61.871934975813645,61.871934975813645,61.871934975813645,61.871934975813645,61.871934975813645,0.0,0.0,0.0,325.24524638426436
2020-03-31,283.1991138530652,271.9306382775339,390.8462558400063,283.1991138530652,283.1991138530652,50.014791937629916,50.014791937629916,50.014791937629916,50.014791937629916,50.014791937629916,50.014791937629916,0.0,0.0,0.0,333.21390579069515
2020-04-30,302.3853742758462,255.16664487496607,376.8884623039979,302.3853742758462,302.3853742758462,14.803743510210095,14.803743510210095,14.803743510210095,14.803743510210095,14.803743510210095,14.803743510210095,0.0,0.0,0.0,317.1891177860563
2020-05-31,322.2111767250067,90.1936233745085,219.41841326884423,322.2111767250067,322.2111767250067,-165.9266115221957,-165.9266115221957,-165.9266115221957,-165.9266115221957,-165.9266115221957,-165.9266115221957,0.0,0.0,0.0,156.28456520281097
2020-06-30,341.3974371647789,217.1905401435611,339.8797558863086,341.3974371647789,341.3974371647789,-60.7586928345505,-60.7586928345505,-60.7586928345505,-60.7586928345505,-60.7586928345505,-60.7586928345505,0.0,0.0,0.0,280.6387443302284
2020-07-31,361.22323961130985,139.88728926745762,260.422047413227,361.22323961130985,361.22323961130985,-158.97319667454872,-158.97319667454872,-158.97319667454872,-158.97319667454872,-158.97319667454872,-158.97319667454872,0.0,0.0,0.0,202.25004293676113
2020-08-31,381.0490421495831,171.0378573254718,285.6157457137965,381.0490421495831,381.0490421495831,-153.28476156208552,-153.28476156208552,-153.28476156208552,-153.28476156208552,-153.28476156208552,-153.28476156208552,0.0,0.0,0.0,227.76428058749758
2020-09-30,400.2353026704926,242.20631666833202,360.8518685207371,400.2353026704926,400.2353026704926,-99.62651848658383,-99.62651848658383,-99.62651848658383,-99.62651848658383,-99.62651848658383,-99.62651848658383,0.0,0.0,0.0,300.60878418390877
2020-10-31,420.0611843968618,223.48855185234237,341.5237443031699,420.0611843968618,420.0611843968618,-138.49141546849725,-138.49141546849725,-138.49141546849725,-138.49141546849725,-138.49141546849725,-138.49141546849725,0.0,0.0,0.0,281.5697689283645
2020-11-30,439.248925675942,350.7406302764198,474.67779651594094,439.248925675942,439.248925675942,-27.73435451850342,-27.73435451850342,-27.73435451850342,-27.73435451850342,-27.73435451850342,-27.73435451850342,0.0,0.0,0.0,411.5145711574386
2020-12-31,459.07803339442063,489.9789628994618,609.9445334393422,459.07803339442063,459.07803339442063,92.65372588505097,92.65372588505097,92.65372588505097,92.65372588505097,92.65372588505097,92.65372588505097,0.0,0.0,0.0,551.7317592794716
2021-01-31,478.92446400991605,284.6864712859836,401.84122187088275,478.92446400991605,478.92446400991605,-133.69014820706997,-133.69014820706997,-133.69014820706997,-133.69014820706997,-133.69014820706997,-133.69014820706997,0.0,0.0,0.0,345.2343158028461
2021-02-28,496.8693510467689,414.987429146813,545.8298843594042,496.8693510467689,496.8693510467689,-17.235398888602038,-17.235398888602038,-17.235398888602038,-17.235398888602038,-17.235398888602038,-17.235398888602038,0.0,0.0,0.0,479.63395215816684
2021-03-31,516.8003953578653,551.0845879090228,677.4453178464569,516.8003953578653,516.8003953578653,98.04708675569182,98.04708675569182,98.04708675569182,98.04708675569182,98.04708675569182,98.04708675569182,0.0,0.0,0.0,614.8474821135571
2021-04-30,536.0941466198977,487.5972018451031,612.2958196874964,536.0941466198977,536.0941466198977,13.286790590022832,13.286790590022832,13.286790590022832,13.286790590022832,13.286790590022832,13.286790590022832,0.0,0.0,0.0,549.3809372099206
2021-05-31,563.6609171352654,416.0139021628792,538.7136404711688,563.6609171352654,563.6609171352654,-85.81445424840385,-85.81445424840385,-85.81445424840385,-85.81445424840385,-85.81445424840385,-85.81445424840385,0.0,0.0,0.0,477.84646288686156
2021-06-30,590.3604067382274,394.78853520457636,512.0425678847896,590.3604067382274,590.3604067382274,-136.13684815094135,-136.13684815094135,-136.13684815094135,-136.13684815094135,-136.13684815094135,-136.13684815094135,0.0,0.0,0.0,454.2235585872861
2021-07-31,617.9742598385745,304.43198226803213,429.0320794680792,617.9742598385745,617.9742598385745,-248.76417271173125,-248.76417271173125,-248.76417271173125,-248.76417271173125,-248.76417271173125,-248.76417271173125,0.0,0.0,0.0,369.2100871268433
2021-08-31,645.6022650299884,460.2100558981214,581.7241863898398,645.6022650299884,645.6022650299884,-122.1814580981087,-122.1814580981087,-122.1814580981087,-122.1814580981087,-122.1814580981087,-122.1814580981087,0.0,0.0,0.0,523.4208069318797
2021-09-30,672.3425295599926,621.0950286387551,744.7928054687391,672.3425295599926,672.3425295599926,11.171285150533423,11.171285150533423,11.171285150533423,11.171285150533423,11.171285150533423,11.171285150533423,0.0,0.0,0.0,683.513814710526
2021-10-31,699.974136240997,501.74175399725385,620.5600088511957,699.974136240997,699.974136240997,-139.4269204727004,-139.4269204727004,-139.4269204727004,-139.4269204727004,-139.4269204727004,-139.4269204727004,0.0,0.0,0.0,560.5472157682966
2021-11-30,726.7158681020886,539.7084834694376,659.3725452440829,726.7158681020886,726.7158681020886,-126.98051676152947,-126.98051676152947,-126.98051676152947,-126.98051676152947,-126.98051676152947,-126.98051676152947,0.0,0.0,0.0,599.7353513405592
2021-12-31,754.3489910345435,803.8759314228396,926.4190207012305,754.3489910345435,754.3489910345435,107.74457826315475,107.74457826315475,107.74457826315475,107.74457826315475,107.74457826315475,107.74457826315475,0.0,0.0,0.0,862.0935692976982
2022-01-31,781.9821139853149,645.270709414982,761.0549927701823,781.9821139853149,781.9821139853149,-76.97621654892953,-76.97621654892953,-76.97621654892953,-76.97621654892953,-76.97621654892953,-76.97621654892953,0.0,0.0,0.0,705.0058974363853
2022-02-28,806.9410637499678,649.0973796768048,768.9484727879925,806.9410637499678,806.9410637499678,-96.07479171498629,-96.07479171498629,-96.07479171498629,-96.07479171498629,-96.07479171498629,-96.07479171498629,0.0,0.0,0.0,710.8662720349815
2022-03-31,834.574186703725,920.4173924300512,1041.834126796569,834.574186703725,834.574186703725,147.18313805885887,147.18313805885887,147.18313805885887,147.18313805885887,147.18313805885887,147.18313805885887,0.0,0.0,0.0,981.7573247625838
2022-04-30,861.3159186023115,811.608507216616,935.3421324736497,861.3159186023115,861.3159186023115,11.927817931443988,11.927817931443988,11.927817931443988,11.927817931443988,11.927817931443988,11.927817931443988,0.0,0.0,0.0,873.2437365337555
2022-05-31,888.9490415614401,819.1910803011427,944.7429221784274,888.9490415614401,888.9490415614401,-7.196152510695133,-7.196152510695133,-7.196152510695133,-7.196152510695133,-7.196152510695133,-7.196152510695133,0.0,0.0,0.0,881.752889050745
2022-06-30,915.6907734573709,641.3936774276295,763.7507241729737,915.6907734573709,915.6907734573709,-213.49918190707922,-213.49918190707922,-213.49918190707922,-213.49918190707922,-213.49918190707922,-213.49918190707922,0.0,0.0,0.0,702.1915915502917
2022-07-31,943.3238964164997,549.8730144548447,665.9521645191683,943.3238964164997,943.3238964164997,-336.72566440012685,-336.72566440012685,-336.72566440012685,-336.72566440012685,-336.72566440012685,-336.72566440012685,0.0,0.0,0.0,606.5982320163728
2022-08-31,970.9570193756283,815.9687320448096,942.1263867125829,970.9570193756283,970.9570193756283,-88.03395810057248,-88.03395810057248,-88.03395810057248,-88.03395810057248,-88.03395810057248,-88.03395810057248,0.0,0.0,0.0,882.9230612750558
2022-09-30,997.6987512715594,1054.387393541417,1180.1044556616716,997.6987512715594,997.6987512715594,121.34212098628826,121.34212098628826,121.34212098628826,121.34212098628826,121.34212098628826,121.34212098628826,0.0,0.0,0.0,1119.0408722578477
2022-10-31,1025.3318742306878,819.9898584533927,947.6679271638841,1025.3318742306878,1025.3318742306878,-143.25204445384614,-143.25204445384614,-143.25204445384614,-143.25204445384614,-143.25204445384614,-143.25204445384614,0.0,0.0,0.0,882.0798297768417
2022-11-30,1052.0736061266189,764.6997825958749,884.5202841834911,1052.0736061266189,1052.0736061266189,-226.23345119463704,-226.23345119463704,-226.23345119463704,-226.23345119463704,-226.23345119463704,-226.23345119463704,0.0,0.0,0.0,825.8401549319818
2022-12-31,1079.7067290857476,1145.1847178290664,1268.2058351557546,1079.7067290857476,1079.7067290857476,124.53459024232134,124.53459024232134,124.53459024232134,124.53459024232134,124.53459024232134,124.53459024232134,0.0,0.0,0.0,1204.241319328069
2023-01-01,1080.598120148945,1082.9170135726404,1207.6811354196707,1080.408326477883,1080.773784862808,67.5701934282536,67.5701934282536,67.5701934282536,67.5701934282536,67.5701934282536,67.5701934282536,0.0,0.0,0.0,1148.1683135771987
2023-02-01,1108.2312431080738,800.3532627282515,923.8463598188326,1107.5609913882572,1108.8244910859803,-248.38934170404008,-248.38934170404008,-248.38934170404008,-248.38934170404008,-248.38934170404008,-248.38934170404008,0.0,0.0,0.0,859.8419014040337
2023-03-01,1133.1901928776094,1215.923972601919,1338.3966687464915,1131.9362638895184,1134.3690785434592,141.18176809590443,141.18176809590443,141.18176809590443,141.18176809590443,141.18176809590443,141.18176809590443,0.0,0.0,0.0,1274.371960973514
2023-04-01,1160.8233158367382,1100.8997221712966,1227.1107939989952,1158.8814708116042,1162.7046512029376,3.124269066833476,3.124269066833476,3.124269066833476,3.124269066833476,3.124269066833476,3.124269066833476,0.0,0.0,0.0,1163.9475849035716
2023-05-01,1187.565047732669,1144.978480231459,1260.8517185748015,1184.8127860942236,1190.3367786767299,16.511330930824943,16.511330930824943,16.511330930824943,16.511330930824943,16.511330930824943,16.511330930824943,0.0,0.0,0.0,1204.0763786634939
2023-06-01,1215.1981706917977,902.3446432645129,1030.2380565054177,1211.5263131512133,1218.8842876758492,-247.4591821762769,-247.4591821762769,-247.4591821762769,-247.4591821762769,-247.4591821762769,-247.4591821762769,0.0,0.0,0.0,967.7389885155208
2023-07-01,1241.9399025877285,1191.6874721634972,1316.462519057176,1237.2820067940272,1246.6275274016161,12.537422374555081,12.537422374555081,12.537422374555081,12.537422374555081,12.537422374555081,12.537422374555081,0.0,0.0,0.0,1254.4773249622835
2023-08-01,1269.573025546857,1143.6573954260857,1261.6549081616668,1263.7856799521496,1275.2819308566568,-67.46899555354533,-67.46899555354533,-67.46899555354533,-67.46899555354533,-67.46899555354533,-67.46899555354533,0.0,0.0,0.0,1202.1040299933118
2023-09-01,1297.206148505986,1056.8127060849017,1179.7696736873195,1289.938645332446,1304.0453135195075,-181.30356251541556,-181.30356251541556,-181.30356251541556,-181.30356251541556,-181.30356251541556,-181.30356251541556,0.0,0.0,0.0,1115.9025859905705
