ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-04-01,311.89577051966404,280.1751704517516,347.5768530471209,311.89488431727966,311.8967298404982,1.8469362152826605,1.8469362152826605,1.8469362152826605,1.8469362152826605,1.8469362152826605,1.8469362152826605,0.0,0.0,0.0,313.7427067349467
2023-05-01,318.91372930226805,245.07767352837047,309.2233682835545,318.912440268003,318.9151364879257,-41.43296879832917,-41.43296879832917,-41.43296879832917,-41.43296879832917,-41.43296879832917,-41.43296879832917,0.0,0.0,0.0,277.4807605039389
2023-06-01,326.1656200442922,246.40523842169083,313.6525463285675,326.16384934095953,326.1674812378682,-46.157305381981494,-46.157305381981494,-46.157305381981494,-46.157305381981494,-46.157305381981494,-46.157305381981494,0.0,0.0,0.0,280.00831466231074
2023-07-01,333.1835788268962,296.57921881383584,362.03290170734067,333.18135256278384,333.1859424880548,-5.156011880010956,-5.156011880010956,-5.156011880010956,-5.156011880010956,-5.156011880010956,-5.156011880010956,0.0,0.0,0.0,328.02756694688526
2023-08-01,340.4354695689204,259.6317056404002,327.92547189931463,340.432815197805,340.4383932918382,-47.25121753081451,-47.25121753081451,-47.25121753081451,-47.25121753081451,-47.25121753081451,-47.25121753081451,0.0,0.0,0.0,293.18425203810585
2023-09-01,347.6873603109445,219.0226215401272,280.0285122697668,347.68421352067287,347.6910009122245,-97.45027638986218,-97.45027638986218,-97.45027638986218,-97.45027638986218,-97.45027638986218,-97.45027638986218,0.0,0.0,0.0,250.2370839210823
2023-10-01,354.70531909354855,275.4046279750855,341.00773940509265,354.70155884291563,354.70957545964296,-47.01851342615239,-47.01851342615239,-47.01851342615239,-47.01851342615239,-47.01851342615239,-47.01851342615239,0.0,0.0,0.0,307.6868056673962
2023-11-01,361.95720983557277,266.7262211473296,328.304955598654,361.9528319149355,361.962068707692,-65.80659075532422,-65.80659075532422,-65.80659075532422,-65.80659075532422,-65.80659075532422,-65.80659075532422,0.0,0.0,0.0,296.15061908024853
2023-12-01,368.9751686181768,359.6015582658148,425.549837915954,368.9702370283968,368.98076666722517,22.46128341395542,22.46128341395542,22.46128341395542,22.46128341395542,22.46128341395542,22.46128341395542,0.0,0.0,0.0,391.4364520321322
2024-01-01,376.2270593602008,314.44970323569873,374.28189163380307,376.22148358768277,376.233401073207,-34.028742983314636,-34.028742983314636,-34.028742983314636,-34.028742983314636,-34.028742983314636,-34.028742983314636,0.0,0.0,0.0,342.19831637688617
2024-02-01,383.47895010222504,280.07335299601874,344.93866728567144,383.47263488170165,383.48606720285704,-71.01117722850748,-71.01117722850748,-71.01117722850748,-71.01117722850748,-71.01117722850748,-71.01117722850748,0.0,0.0,0.0,312.46777287371754
2024-03-01,390.2629769254089,532.2858080786649,603.3465987282663,390.25590567293926,390.2708430041694,177.37446386738867,177.37446386738867,177.37446386738867,177.37446386738867,177.37446386738867,177.37446386738867,0.0,0.0,0.0,567.6374407927976
2024-04-01,397.5148676674331,382.5944302205493,447.1930199468802,397.5070596722638,397.52355606576515,16.582264458961404,16.582264458961404,16.582264458961404,16.582264458961404,16.582264458961404,16.582264458961404,0.0,0.0,0.0,414.0971321263945
2024-05-01,404.53282645003713,284.4170943716627,351.32975934987763,404.52415420766124,404.54237251621845,-86.75177106487118,-86.75177106487118,-86.75177106487118,-86.75177106487118,-86.75177106487118,-86.75177106487118,0.0,0.0,0.0,317.7810553851659
2024-06-01,411.78471719206135,277.4029262088978,341.60414045057485,411.77521399956305,411.79485546620083,-101.72136137580702,-101.72136137580702,-101.72136137580702,-101.72136137580702,-101.72136137580702,-101.72136137580702,0.0,0.0,0.0,310.06335581625433
2024-07-01,418.80267597466536,428.36171982011325,495.257651852457,418.79241665816954,418.81380988344165,41.40724886251642,41.40724886251642,41.40724886251642,41.40724886251642,41.40724886251642,41.40724886251642,0.0,0.0,0.0,460.2099248371818
2024-08-01,426.0545667166894,387.199703802104,451.0531743057931,426.0432511807388,426.0666405743793,-5.939537505827885,-5.939537505827885,-5.939537505827885,-5.939537505827885,-5.939537505827885,-5.939537505827885,0.0,0.0,0.0,420.1150292108615
2024-09-01,433.3064574587137,264.56116929089507,331.6423749744315,433.2942794756019,433.31944406749875,-135.32563918223605,-135.32563918223605,-135.32563918223605,-135.32563918223605,-135.32563918223605,-135.32563918223605,0.0,0.0,0.0,297.98081827647763
2024-10-01,440.3244162413177,359.84916513167985,424.6923639199784,440.31135866097975,440.33838916174784,-49.187082576515344,-49.187082576515344,-49.187082576515344,-49.187082576515344,-49.187082576515344,-49.187082576515344,0.0,0.0,0.0,391.1373336648023
2024-11-01,447.57630698334174,309.18085808573414,378.04290756704324,447.56247066836517,447.5913039326744,-104.68665368837607,-104.68665368837607,-104.68665368837607,-104.68665368837607,-104.68665368837607,-104.68665368837607,0.0,0.0,0.0,342.8896532949657
2024-12-01,454.59426576594575,574.3428570488187,637.228024866889,454.5796502653552,454.6101225200912,150.0765925475928,150.0765925475928,150.0765925475928,150.0765925475928,150.0765925475928,150.0765925475928,0.0,0.0,0.0,604.6708583135386
2025-01-01,461.84615650796997,307.8297676034189,374.528147674011,461.830481644039,461.8630444426482,-120.0822161390826,-120.0822161390826,-120.0822161390826,-120.0822161390826,-120.0822161390826,-120.0822161390826,0.0,0.0,0.0,341.76394036888735
2025-02-01,469.09804724999407,283.2802027790592,347.9916232233906,469.08137199032006,469.1159033709762,-152.78437993061567,-152.78437993061567,-152.78437993061567,-152.78437993061567,-152.78437993061567,-152.78437993061567,0.0,0.0,0.0,316.3136673193784
2025-03-01,475.64814211375784,580.3145519882685,647.9361349373992,475.63035654665407,475.66695304676875,139.4526112305818,139.4526112305818,139.4526112305818,139.4526112305818,139.4526112305818,139.4526112305818,0.0,0.0,0.0,615.1007533443396
2025-04-01,482.90003285578206,461.9190709154857,525.3146218634946,482.8810201330252,482.9197602539914,10.991214126661562,10.991214126661562,10.991214126661562,10.991214126661562,10.991214126661562,10.991214126661562,0.0,0.0,0.0,493.89124698244365
2025-05-01,489.91799163838607,385.28422963835897,451.3292094155714,489.89765905982733,489.9386810732711,-72.04199198221899,-72.04199198221899,-72.04199198221899,-72.04199198221899,-72.04199198221899,-72.04199198221899,0.0,0.0,0.0,417.8759996561671
2025-06-01,497.1698823804101,382.19729507626187,447.8539576905874,497.14840216760746,497.1917484339758,-82.84369432690741,-82.84369432690741,-82.84369432690741,-82.84369432690741,-82.84369432690741,-82.84369432690741,0.0,0.0,0.0,414.32618805350273
2025-07-01,504.1878411630142,499.2243648180746,563.3694186521624,504.165628334775,504.21082813594876,26.350673557699643,26.350673557699643,26.350673557699643,26.350673557699643,26.350673557699643,26.350673557699643,0.0,0.0,0.0,530.5385147207138
2025-08-01,511.4397319050384,457.84578966151116,523.5983491701686,511.41642691484543,511.4635545352907,-19.998178751680406,-19.998178751680406,-19.998178751680406,-19.998178751680406,-19.998178751680406,-19.998178751680406,0.0,0.0,0.0,491.441553153358
2025-09-01,518.6916226470624,362.5008271915765,428.8437718570242,518.667268938087,518.716348615332,-122.99761886041829,-122.99761886041829,-122.99761886041829,-122.99761886041829,-122.99761886041829,-122.99761886041829,0.0,0.0,0.0,395.69400378664415
2025-10-01,525.7095814296666,444.31205384501334,510.18340717787936,525.6845219550918,525.7357169526248,-48.38589399390747,-48.38589399390747,-48.38589399390747,-48.38589399390747,-48.38589399390747,-48.38589399390747,0.0,0.0,0.0,477.32368743575915
2025-11-01,532.9614721716907,409.1729430726367,471.4148599763812,532.9351627538671,532.9891652888667,-91.28187261739222,-91.28187261739222,-91.28187261739222,-91.28187261739222,-91.28187261739222,-91.28187261739222,0.0,0.0,0.0,441.67959955429853
2025-12-01,539.9794309542948,615.4871897190387,680.2523008579825,539.9517678278321,540.0086603695678,107.2855991096874,107.2855991096874,107.2855991096874,107.2855991096874,107.2855991096874,107.2855991096874,0.0,0.0,0.0,647.2650300639822
