ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-01-31,85.754475,95.38917231030453,138.89769520696814,85.754475,85.754475,31.60930412389466,31.60930412389466,31.60930412389466,31.60930412389466,31.60930412389466,31.60930412389466,0.0,0.0,0.0,117.36377912389466
2020-02-29,89.28593733802816,86.35605175701536,129.44525092398155,89.28593733802816,89.28593733802816,18.761351745294995,18.761351745294995,18.761351745294995,18.761351745294995,18.761351745294995,18.761351745294995,0.0,0.0,0.0,108.04728908332316
2020-03-31,93.06094880726113,90.37448047824574,132.62959144524172,93.06094880726113,93.06094880726113,18.7249069729227,18.7249069729227,18.7249069729227,18.7249069729227,18.7249069729227,18.7249069729227,0.0,0.0,0.0,111.78585578018382
2020-04-30,96.71418570769492,23.879548429364423,69.92651257030744,96.71418570769492,96.71418570769492,-49.72434695330895,-49.72434695330895,-49.72434695330895,-49.72434695330895,-49.72434695330895,-49.72434695330895,0.0,0.0,0.0,46.98983875438597
2020-05-31,100.4891971744377,29.83298749432279,72.92087166002705,100.4891971744377,100.4891971744377,-48.70823860616611,-48.70823860616611,-48.70823860616611,-48.70823860616611,-48.70823860616611,-48.70823860616611,0.0,0.0,0.0,51.78095856827159
2020-06-30,104.14243407377326,119.02895417939257,161.69936417318831,104.14243407377326,104.14243407377326,36.556280962363154,36.556280962363154,36.556280962363154,36.556280962363154,36.556280962363154,36.556280962363154,0.0,0.0,0.0,140.6987150361364
2020-07-31,107.91744553859037,22.475104287747904,66.28846039900596,107.91744553859037,107.91744553859037,-63.83830588948177,-63.83830588948177,-63.83830588948177,-63.83830588948177,-63.83830588948177,-63.83830588948177,0.0,0.0,0.0,44.079139649108605
2020-08-31,111.69245700359903,21.354796319031298,66.31672067906429,111.69245700359903,111.69245700359903,-68.43732433598015,-68.43732433598015,-68.43732433598015,-68.43732433598015,-68.43732433598015,-68.43732433598015,0.0,0.0,0.0,43.25513266761888
2020-09-30,115.34569390522033,77.41106107402845,121.36641457759417,115.34569390522033,115.34569390522033,-16.279559786976606,-16.279559786976606,-16.279559786976606,-16.279559786976606,-16.279559786976606,-16.279559786976606,0.0,0.0,0.0,99.06613411824372
2020-10-31,119.12070536787051,68.5092643731548,110.28074038567506,119.12070536787051,119.12070536787051,-30.324684820857115,-30.324684820857115,-30.324684820857115,-30.324684820857115,-30.324684820857115,-30.324684820857115,0.0,0.0,0.0,88.7960205470134
