ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-01-31,85.07003999999999,53.53994213003649,100.39983090451545,85.07003999999999,85.07003999999999,-8.932845688486283,-8.932845688486283,-8.932845688486283,-8.932845688486283,-8.932845688486283,-8.932845688486283,0.0,0.0,0.0,76.13719431151371
2020-02-29,86.95856607323944,79.57670473134118,127.33371174065834,86.95856607323944,86.95856607323944,16.746759105416526,16.746759105416526,16.746759105416526,16.746759105416526,16.746759105416526,16.746759105416526,0.0,0.0,0.0,103.70532517865597
2020-03-31,88.97733532826518,47.090094697629645,95.41176946515812,88.97733532826518,88.97733532826518,-17.37655967043856,-17.37655967043856,-17.37655967043856,-17.37655967043856,-17.37655967043856,-17.37655967043856,0.0,0.0,0.0,71.60077565782663
2020-04-30,90.9309830034498,93.0924592804955,140.76822555879497,90.9309830034498,90.9309830034498,26.133095442769267,26.133095442769267,26.133095442769267,26.133095442769267,26.133095442769267,26.133095442769267,0.0,0.0,0.0,117.06407844621907
2020-05-31,92.94975228257611,70.73032337289494,120.54026159416384,92.94975228257611,92.94975228257611,2.1328303031087557,2.1328303031087557,2.1328303031087557,2.1328303031087557,2.1328303031087557,2.1328303031087557,0.0,0.0,0.0,95.08258258568488
2020-06-30,94.90339998277737,71.57227185281054,120.1263198060741,94.90339998277737,94.90339998277737,1.8492627739844687,1.8492627739844687,1.8492627739844687,1.8492627739844687,1.8492627739844687,1.8492627739844687,0.0,0.0,0.0,96.75266275676184
2020-07-31,96.92216928700225,29.48836626918973,77.13530301572236,96.92216928700225,96.92216928700225,-43.10534189214722,-43.10534189214722,-43.10534189214722,-43.10534189214722,-43.10534189214722,-43.10534189214722,0.0,0.0,0.0,53.816827394855025
2020-08-31,98.94093859837176,-2.0459340969318593,47.55681962909012,98.94093859837176,98.94093859837176,-76.32475060865228,-76.32475060865228,-76.32475060865228,-76.32475060865228,-76.32475060865228,-76.32475060865228,0.0,0.0,0.0,22.616187989719478
2020-09-30,100.89458631905192,51.37086120879381,99.02472434065812,100.89458631905192,100.89458631905192,-25.545541929801214,-25.545541929801214,-25.545541929801214,-25.545541929801214,-25.545541929801214,-25.545541929801214,0.0,0.0,0.0,75.34904438925071
2020-10-31,102.91335563829539,52.14328336565387,98.65788237903364,102.91335563829539,102.91335563829539,-26.78934637273915,-26.78934637273915,-26.78934637273915,-26.78934637273915,-26.78934637273915,-26.78934637273915,0.0,0.0,0.0,76.12400926555624
2020-11-30,104.86700337403488,76.79084580432105,126.46384625970533,104.86700337403488,104.86700337403488,-2.8688004318020237,-2.8688004318020237,-2.8688004318020237,-2.8688004318020237,-2.8688004318020237,-2.8688004318020237,0.0,0.0,0.0,101.99820294223285
2020-12-31,106.88577268354895,101.23698649517364,147.13485653152097,106.88577268354895,106.88577268354895,17.151135881946697,17.151135881946697,17.151135881946697,17.151135881946697,17.151135881946697,17.151135881946697,0.0,0.0,0.0,124.03690856549565
2021-01-31,108.90454198201566,56.55407625945197,104.209019134741,108.90454198201566,108.90454198201566,-29.281615885777978,-29.281615885777978,-29.281615885777978,-29.281615885777978,-29.281615885777978,-29.281615885777978,0.0,0.0,0.0,79.62292609623768
2021-02-28,110.7279465218242,90.6186976146953,139.83893741423404,110.7279465218242,110.7279465218242,5.247050185549148,5.247050185549148,5.247050185549148,5.247050185549148,5.247050185549148,5.247050185549148,0.0,0.0,0.0,115.97499670737334
2021-03-31,112.74671581114713,95.01551550872527,140.6659447811121,112.74671581114713,112.74671581114713,5.002768841708532,5.002768841708532,5.002768841708532,5.002768841708532,5.002768841708532,5.002768841708532,0.0,0.0,0.0,117.74948465285566
2021-04-30,114.70036350214131,85.79235908833031,135.06167698472433,114.70036350214131,114.70036350214131,-4.38284258935017,-4.38284258935017,-4.38284258935017,-4.38284258935017,-4.38284258935017,-4.38284258935017,0.0,0.0,0.0,110.31752091279114
2021-05-31,116.71913277259515,110.81549972121547,157.8241111775744,116.71913277259515,116.71913277259515,18.116436342461732,18.116436342461732,18.116436342461732,18.116436342461732,18.116436342461732,18.116436342461732,0.0,0.0,0.0,134.83556911505687
2021-06-30,118.67278044414911,106.58751139024801,150.78674331256465,118.67278044414911,118.67278044414911,10.07134695944278,10.07134695944278,10.07134695944278,10.07134695944278,10.07134695944278,10.07134695944278,0.0,0.0,0.0,128.7441274035919
2021-07-31,120.69154968969748,30.87240148947343,77.72312168343058,120.69154968969748,120.69154968969748,-66.10686878880882,-66.10686878880882,-66.10686878880882,-66.10686878880882,-66.10686878880882,-66.10686878880882,0.0,0.0,0.0,54.58468090088866
2021-08-31,122.7103173544537,34.65426880462235,82.0462549329682,122.7103173544537,122.7103173544537,-63.566016332890364,-63.566016332890364,-63.566016332890364,-63.566016332890364,-63.566016332890364,-63.566016332890364,0.0,0.0,0.0,59.14430102156333
2021-09-30,124.66396346177699,81.5263629488418,131.07102570404876,124.66396346177699,124.66396346177699,-18.661035311980747,-18.661035311980747,-18.661035311980747,-18.661035311980747,-18.661035311980747,-18.661035311980747,0.0,0.0,0.0,106.00292814979625
2021-10-31,126.68273110601106,77.50997647700112,124.2820819397267,126.68273110601106,126.68273110601106,-25.956521136825412,-25.956521136825412,-25.956521136825412,-25.956521136825412,-25.956521136825412,-25.956521136825412,0.0,0.0,0.0,100.72620996918565
2021-11-30,128.6363772002067,81.50690999140978,129.39288998448077,128.6363772002067,128.6363772002067,-23.400319992548354,-23.400319992548354,-23.400319992548354,-23.400319992548354,-23.400319992548354,-23.400319992548354,0.0,0.0,0.0,105.23605720765835
2021-12-31,130.6551448212338,134.8068222079326,181.72998584919745,130.6551448212338,130.6551448212338,27.85309884599688,27.85309884599688,27.85309884599688,27.85309884599688,27.85309884599688,27.85309884599688,0.0,0.0,0.0,158.50824366723066
2022-01-31,132.67389153838278,87.41681103003451,135.17614835088423,132.67389153838278,132.67389153838278,-22.373878056277356,-22.373878056277356,-22.373878056277356,-22.373878056277356,-22.373878056277356,-22.373878056277356,0.0,0.0,0.0,110.30001348210541
2022-02-28,134.4972756689686,105.89871871858648,152.12950522380905,134.4972756689686,134.4972756689686,-6.1561531244308245,-6.1561531244308245,-6.1561531244308245,-6.1561531244308245,-6.1561531244308245,-6.1561531244308245,0.0,0.0,0.0,128.34112254453777
2022-03-31,136.51600243260592,138.71711865833677,188.53987443843093,136.51600243260592,136.51600243260592,27.16192260454375,27.16192260454375,27.16192260454375,27.16192260454375,27.16192260454375,27.16192260454375,0.0,0.0,0.0,163.67792503714966
2022-04-30,138.46960896559702,79.79944858412246,128.58049944312467,138.46960896559702,138.46960896559702,-34.904725133850874,-34.904725133850874,-34.904725133850874,-34.904725133850874,-34.904725133850874,-34.904725133850874,0.0,0.0,0.0,103.56488383174614
2022-05-31,140.48833569330313,152.13166609550692,198.50883185202753,140.48833569330313,140.48833569330313,34.48521812000159,34.48521812000159,34.48521812000159,34.48521812000159,34.48521812000159,34.48521812000159,0.0,0.0,0.0,174.9735538133047
2022-06-30,142.44194220398646,137.64254156138554,185.86675756002919,142.44194220398646,142.44194220398646,17.90918583330674,17.90918583330674,17.90918583330674,17.90918583330674,17.90918583330674,17.90918583330674,0.0,0.0,0.0,160.3511280372932
2022-07-31,144.46066893169257,31.33615597221474,77.5478350169111,144.46066893169257,144.46066893169257,-89.02475237957303,-89.02475237957303,-89.02475237957303,-89.02475237957303,-89.02475237957303,-89.02475237957303,0.0,0.0,0.0,55.43591655211954
2022-08-31,146.4793956593987,73.53646074380674,119.49618406900231,146.4793956593987,146.4793956593987,-50.439413175041864,-50.439413175041864,-50.439413175041864,-50.439413175041864,-50.439413175041864,-50.439413175041864,0.0,0.0,0.0,96.03998248435684
2022-09-30,148.433002170082,114.18938381364941,161.04198457733344,148.433002170082,148.433002170082,-11.97047199176316,-11.97047199176316,-11.97047199176316,-11.97047199176316,-11.97047199176316,-11.97047199176316,0.0,0.0,0.0,136.46253017831884
2022-10-31,150.45172889778814,101.76035396162547,147.64907284966492,150.45172889778814,150.45172889778814,-25.493717943196707,-25.493717943196707,-25.493717943196707,-25.493717943196707,-25.493717943196707,-25.493717943196707,0.0,0.0,0.0,124.95801095459143
2022-11-30,152.40533540847147,84.43794203318156,132.2381841736088,152.40533540847147,152.40533540847147,-43.777426087569694,-43.777426087569694,-43.777426087569694,-43.777426087569694,-43.777426087569694,-43.777426087569694,0.0,0.0,0.0,108.62790932090178
2022-12-31,154.42406213617758,168.84227069717582,216.32495470295734,154.42406213617758,154.42406213617758,38.89379739563883,38.89379739563883,38.89379739563883,38.89379739563883,38.89379739563883,38.89379739563883,0.0,0.0,0.0,193.3178595318164
2023-01-01,154.48918235320036,125.34297082847786,176.39581463741817,154.48918130532812,154.48918346078352,-3.2046105301441723,-3.2046105301441723,-3.2046105301441723,-3.2046105301441723,-3.2046105301441723,-3.2046105301441723,0.0,0.0,0.0,151.28457182305618
2023-02-01,156.5079090809065,89.30466390914556,135.8068542469739,156.50790583300306,156.5079128470215,-43.42880512735128,-43.42880512735128,-43.42880512735128,-43.42880512735128,-43.42880512735128,-43.42880512735128,0.0,0.0,0.0,113.07910395355522
2023-03-01,158.33127515754427,164.25815868308038,212.7178630338082,158.3312682260708,158.33128221964708,28.336990094706827,28.336990094706827,28.336990094706827,28.336990094706827,28.336990094706827,28.336990094706827,0.0,0.0,0.0,186.6682652522511
2023-04-01,160.3500018852504,96.1231991481812,144.70523818551348,160.34999060035122,160.350013045257,-39.96074982302316,-39.96074982302316,-39.96074982302316,-39.96074982302316,-39.96074982302316,-39.96074982302316,0.0,0.0,0.0,120.38925206222726
2023-05-01,162.3036083959337,195.83081547191887,244.26153728283225,162.30359199657315,162.30362463993845,56.61752510664729,56.61752510664729,56.61752510664729,56.61752510664729,56.61752510664729,56.61752510664729,0.0,0.0,0.0,218.921133502581
2023-06-01,164.32233512363985,126.24360744931333,173.45945981862218,164.32231298489555,164.32235703881327,-13.453426826588016,-13.453426826588016,-13.453426826588016,-13.453426826588016,-13.453426826588016,-13.453426826588016,0.0,0.0,0.0,150.86890829705183
2023-07-01,166.27594163432317,135.51455738726193,182.8381484093398,166.27591280241742,166.27596942123512,-6.750349592494625,-6.750349592494625,-6.750349592494625,-6.750349592494625,-6.750349592494625,-6.750349592494625,0.0,0.0,0.0,159.52559204182856
2023-08-01,168.29466836202926,124.13895178768742,173.34709432928236,168.2946339488959,168.29470312067713,-20.04080236457644,-20.04080236457644,-20.04080236457644,-20.04080236457644,-20.04080236457644,-20.04080236457644,0.0,0.0,0.0,148.2538659974528
2023-09-01,170.3133950897354,58.816033704255624,105.73559406659083,170.31335407555753,170.3134373866108,-88.70462045422116,-88.70462045422116,-88.70462045422116,-88.70462045422116,-88.70462045422116,-88.70462045422116,0.0,0.0,0.0,81.60877463551424
2023-10-01,172.26700160041872,115.86695457185321,162.20095673584362,172.26695391730826,172.26705048942634,-32.61252239593488,-32.61252239593488,-32.61252239593488,-32.61252239593488,-32.61252239593488,-32.61252239593488,0.0,0.0,0.0,139.65447920448383
2023-11-01,174.28572832812486,120.73607855914771,169.90340086465952,174.28567460946581,174.28578415943124,-27.994259603188468,-27.994259603188468,-27.994259603188468,-27.994259603188468,-27.994259603188468,-27.994259603188468,0.0,0.0,0.0,146.2914687249364
2023-12-01,176.2393348388082,170.67065444233637,217.83922710788494,176.23927438654104,176.23939670560978,17.79630869532476,17.79630869532476,17.79630869532476,17.79630869532476,17.79630869532476,17.79630869532476,0.0,0.0,0.0,194.03564353413296
2024-01-01,178.2580615665143,162.00292644483667,209.23888294856926,178.25799361678023,178.258130971273,6.796046377455573,6.796046377455573,6.796046377455573,6.796046377455573,6.796046377455573,6.796046377455573,0.0,0.0,0.0,185.05410794396988
2024-02-01,180.2767882942204,118.7549266739024,168.62924935162027,180.27671380253034,180.27686567462732,-36.302817426236565,-36.302817426236565,-36.302817426236565,-36.302817426236565,-36.302817426236565,-36.302817426236565,0.0,0.0,0.0,143.97397086798384
2024-03-01,182.16527458788096,224.2954371122793,269.4593556427227,182.16519228605276,182.16535939518025,63.589949253359144,63.589949253359144,63.589949253359144,63.589949253359144,63.589949253359144,63.589949253359144,0.0,0.0,0.0,245.7552238412401
2024-04-01,184.1840013155871,51.7931168868436,98.29976460872786,184.18390898778543,184.18409677215377,-108.78393951480851,-108.78393951480851,-108.78393951480851,-108.78393951480851,-108.78393951480851,-108.78393951480851,0.0,0.0,0.0,75.40006180077859
2024-05-01,186.13760782627043,312.01596042025443,358.1687593220382,186.137507582088,186.1377097078561,147.62679744802503,147.62679744802503,147.62679744802503,147.62679744802503,147.62679744802503,147.62679744802503,0.0,0.0,0.0,333.7644052742954
2024-06-01,188.15633455397656,106.02005421245995,154.04402843038636,188.15622565322218,188.15644643910514,-57.71505170448742,-57.71505170448742,-57.71505170448742,-57.71505170448742,-57.71505170448742,-57.71505170448742,0.0,0.0,0.0,130.44128284948914
2024-07-01,190.1099410646599,133.42598102858128,178.37038492791567,190.1098207730406,190.11006164194046,-34.73931722875766,-34.73931722875766,-34.73931722875766,-34.73931722875766,-34.73931722875766,-34.73931722875766,0.0,0.0,0.0,155.37062383590222
2024-08-01,192.12866779236597,217.54984052346055,264.7993097836154,192.1285350845505,192.12879754336015,49.323073516009345,49.323073516009345,49.323073516009345,49.323073516009345,49.323073516009345,49.323073516009345,0.0,0.0,0.0,241.45174130837532
2024-09-01,194.1473945200721,48.28181547003285,94.13187811022371,194.1472471330304,194.14753642788904,-123.46996425623882,-123.46996425623882,-123.46996425623882,-123.46996425623882,-123.46996425623882,-123.46996425623882,0.0,0.0,0.0,70.67743026383329
2024-10-01,196.10100103075544,117.04146604620937,164.1484420092008,196.10084340760298,196.1011574876202,-54.78910251459984,-54.78910251459984,-54.78910251459984,-54.78910251459984,-54.78910251459984,-54.78910251459984,0.0,0.0,0.0,141.3118985161556
2024-11-01,198.11972775846155,137.6386748379011,187.4953058663936,198.11956405246033,198.11989704909507,-33.852559253014945,-33.852559253014945,-33.852559253014945,-33.852559253014945,-33.852559253014945,-33.852559253014945,0.0,0.0,0.0,164.2671685054466
2024-12-01,200.07333426914488,256.35606474261033,304.23653490088617,200.0731581340738,200.07351621806828,80.3819345249262,80.3819345249262,80.3819345249262,80.3819345249262,80.3819345249262,80.3819345249262,0.0,0.0,0.0,280.45526879407106
2025-01-01,202.09206099685102,156.12641214153442,204.96023626578676,202.09187262238663,202.09225377001744,-22.115318549609132,-22.115318549609132,-22.115318549609132,-22.115318549609132,-22.115318549609132,-22.115318549609132,0.0,0.0,0.0,179.9767424472419
2025-02-01,204.1107877245571,123.14754732894407,169.10268555315903,204.11058923839053,204.110993175323,-57.95985993870067,-57.95985993870067,-57.95985993870067,-57.95985993870067,-57.95985993870067,-57.95985993870067,0.0,0.0,0.0,146.15092778585642
2025-03-01,205.9341538011949,234.16300419616752,281.06018309199544,205.93394662655697,205.9343734722862,51.764740248289534,51.764740248289534,51.764740248289534,51.764740248289534,51.764740248289534,51.764740248289534,0.0,0.0,0.0,257.6988940494844
2025-04-01,207.95288052890103,98.37766766738935,145.24308289222822,207.95266374584915,207.95311341200804,-85.68064502772876,-85.68064502772876,-85.68064502772876,-85.68064502772876,-85.68064502772876,-85.68064502772876,0.0,0.0,0.0,122.27223550117228
2025-05-01,209.90648703958436,302.45323676074656,352.1214593302687,209.90626000353146,209.90673049839697,117.38980147849496,117.38980147849496,117.38980147849496,117.38980147849496,117.38980147849496,117.38980147849496,0.0,0.0,0.0,327.29628851807934
2025-06-01,211.92521376729044,145.60667354967808,193.54901407199128,211.92498043238928,211.92546819813288,-43.38808479698875,-43.38808479698875,-43.38808479698875,-43.38808479698875,-43.38808479698875,-43.38808479698875,0.0,0.0,0.0,168.5371289703017
2025-07-01,213.87882027797383,164.19088921858275,210.69822875982982,213.87857490582388,213.87908940430682,-25.0526601228988,-25.0526601228988,-25.0526601228988,-25.0526601228988,-25.0526601228988,-25.0526601228988,0.0,0.0,0.0,188.82616015507503
2025-08-01,215.8975470056799,217.88636596533078,264.69758893490905,215.89728722498563,215.89782834325442,26.19426528931364,26.19426528931364,26.19426528931364,26.19426528931364,26.19426528931364,26.19426528931364,0.0,0.0,0.0,242.09181229499356
2025-09-01,217.91627373338605,81.85706850621065,130.76266874714514,217.91599806196737,217.91656253614565,-112.28673202592162,-112.28673202592162,-112.28673202592162,-112.28673202592162,-112.28673202592162,-112.28673202592162,0.0,0.0,0.0,105.62954170746443
2025-10-01,219.86988024406938,148.2188288483647,195.84224308090404,219.86959212803865,219.87018137407475,-47.24650303958027,-47.24650303958027,-47.24650303958027,-47.24650303958027,-47.24650303958027,-47.24650303958027,0.0,0.0,0.0,172.62337720448912
2025-11-01,221.8886069717755,165.60833146308457,214.70019073361027,221.88830761436972,221.88892292431223,-31.525409953353694,-31.525409953353694,-31.525409953353694,-31.525409953353694,-31.525409953353694,-31.525409953353694,0.0,0.0,0.0,190.3631970184218
2025-12-01,223.84221348245882,259.8073728605699,306.53461655182736,223.841899824776,223.84254633892195,59.442971917955546,59.442971917955546,59.442971917955546,59.442971917955546,59.442971917955546,59.442971917955546,0.0,0.0,0.0,283.2851854004144
