ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-01-31,2.8174824,-6.7168223604594,12.700879605374613,2.8174824,2.8174824,0.0,0.0,0.0,0.0,0.0,0.0,2.8174824
2020-02-29,3.3363337352112676,-5.686779675772611,13.349702160343188,3.3363337352112676,3.3363337352112676,0.0,0.0,0.0,0.0,0.0,0.0,3.3363337352112676
2020-03-31,3.890967921105184,-6.002051872610304,13.65966706009572,3.890967921105184,3.890967921105184,0.0,0.0,0.0,0.0,0.0,0.0,3.890967921105184
2020-04-30,4.4277106818394865,-5.5948695749901365,13.266719797809635,4.4277106818394865,4.4277106818394865,0.0,0.0,0.0,0.0,0.0,0.0,4.4277106818394865
2020-05-31,4.982344867922851,-4.761936130689524,14.98128418907984,4.982344867922851,4.982344867922851,0.0,0.0,0.0,0.0,0.0,0.0,4.982344867922851
2020-06-30,5.519087628625443,-4.328927527620225,14.998829317595234,5.519087628625443,5.519087628625443,0.0,0.0,0.0,0.0,0.0,0.0,5.519087628625443
2020-07-31,6.07372181468129,-3.5366113717502246,16.11021729049996,6.07372181468129,6.07372181468129,0.0,0.0,0.0,0.0,0.0,0.0,6.07372181468129
2020-08-31,6.628356000555982,-2.75410020620758,16.70471766881368,6.628356000555982,6.628356000555982,0.0,0.0,0.0,0.0,0.0,0.0,6.628356000555982
2020-09-30,7.165098761079879,-2.0220501364130143,16.642159951002085,7.165098761079879,7.165098761079879,0.0,0.0,0.0,0.0,0.0,0.0,7.165098761079879
2020-10-31,7.719732946783505,-1.8923275497087582,17.27692293843551,7.719732946783505,7.719732946783505,0.0,0.0,0.0,0.0,0.0,0.0,7.719732946783505
2020-11-30,8.256475707077506,-1.2413835824759418,18.651101962702484,8.256475707077506,8.256475707077506,0.0,0.0,0.0,0.0,0.0,0.0,8.256475707077506
2020-12-31,8.811109892774757,-0.292177135635069,18.651966824955384,8.811109892774757,8.811109892774757,0.0,0.0,0.0,0.0,0.0,0.0,8.811109892774757
2021-01-31,9.36574407831556,-0.09923107193715114,19.51147006879437,9.36574407831556,9.36574407831556,0.0,0.0,0.0,0.0,0.0,0.0,9.36574407831556
2021-02-28,9.866703987738347,-0.23856157107775766,19.61590628487142,9.866703987738347,9.866703987738347,0.0,0.0,0.0,0.0,0.0,0.0,9.866703987738347
2021-03-31,10.421338173251637,0.8446315878434713,19.954170565713877,10.421338173251637,10.421338173251637,0.0,0.0,0.0,0.0,0.0,0.0,10.421338173251637
2021-04-30,10.958080933436243,0.9488393018809957,20.42512803618925,10.958080933436243,10.958080933436243,0.0,0.0,0.0,0.0,0.0,0.0,10.958080933436243
2021-05-31,11.512715118968483,2.576421237587008,21.772758330339805,11.512715118968483,11.512715118968483,0.0,0.0,0.0,0.0,0.0,0.0,11.512715118968483
2021-06-30,12.049457879120908,2.019867592388864,21.036132774044734,12.049457879120908,12.049457879120908,0.0,0.0,0.0,0.0,0.0,0.0,12.049457879120908
2021-07-31,12.604092064784577,2.6874452895697063,22.268387077807816,12.604092064784577,12.604092064784577,0.0,0.0,0.0,0.0,0.0,0.0,12.604092064784577
2021-08-31,13.158726250447732,3.3724511325026523,22.857126920911984,13.158726250447732,13.158726250447732,0.0,0.0,0.0,0.0,0.0,0.0,13.158726250447732
2021-09-30,13.695469010623059,4.307894356861085,23.639571789033262,13.695469010623059,13.695469010623059,0.0,0.0,0.0,0.0,0.0,0.0,13.695469010623059
2021-10-31,14.250103196137564,4.943730549716377,23.902532274527427,14.250103196137564,14.250103196137564,0.0,0.0,0.0,0.0,0.0,0.0,14.250103196137564
2021-11-30,14.78684595613314,5.191088187181723,24.088622694504373,14.78684595613314,14.78684595613314,0.0,0.0,0.0,0.0,0.0,0.0,14.78684595613314
2021-12-31,15.341480141266064,5.520772851397199,25.49349766243459,15.341480141266064,15.341480141266064,0.0,0.0,0.0,0.0,0.0,0.0,15.341480141266064
2022-01-31,15.896114326289789,6.7200241007120045,25.277531489799546,15.896114326289789,15.896114326289789,0.0,0.0,0.0,0.0,0.0,0.0,15.896114326289789
2022-02-28,16.39707423537097,6.7266362046688455,25.7825442783569,16.39707423537097,16.39707423537097,0.0,0.0,0.0,0.0,0.0,0.0,16.39707423537097
2022-03-31,16.95170842057327,7.682872161246577,26.59742963276394,16.95170842057327,16.95170842057327,0.0,0.0,0.0,0.0,0.0,0.0,16.95170842057327
2022-04-30,17.488451180270168,7.967150270081844,27.42482329364669,17.488451180270168,17.488451180270168,0.0,0.0,0.0,0.0,0.0,0.0,17.488451180270168
2022-05-31,18.043085365425966,8.45388535593918,27.46412669216663,18.043085365425966,18.043085365425966,0.0,0.0,0.0,0.0,0.0,0.0,18.043085365425966
2022-06-30,18.579828125254156,8.777052394743917,27.74200450025703,18.579828125254156,18.579828125254156,0.0,0.0,0.0,0.0,0.0,0.0,18.579828125254156
2022-07-31,19.13446231040995,8.803212194451948,28.30990565013608,19.13446231040995,19.13446231040995,0.0,0.0,0.0,0.0,0.0,0.0,19.13446231040995
2022-08-31,19.68909649556575,10.288542366395234,28.72571676956422,19.68909649556575,19.68909649556575,0.0,0.0,0.0,0.0,0.0,0.0,19.68909649556575
2022-09-30,20.225839255393936,10.389133691669185,30.31292205640872,20.225839255393936,20.225839255393936,0.0,0.0,0.0,0.0,0.0,0.0,20.225839255393936
